iteration,total,bc,data,f,error_l2
20299,0.004605215974152088,0.002146521583199501,0.00016148184658959508,0.0022972121369093657,0.1058906763792038
20399,0.0006969241076149046,0.00028405108605511487,7.729341450612992e-05,0.0003355796216055751,0.08487526327371597
20499,0.00038029823917895555,0.00013770196528639644,6.516295979963616e-05,0.00017743330681696534,0.07947158068418503
20599,0.0002974255767185241,0.00010159394150832668,5.90479357924778e-05,0.0001367836957797408,0.07773831486701965
20699,0.00027976674027740955,0.0001037669280776754,5.5180295021273196e-05,0.00012081950990250334,0.07699878513813019
20799,0.0002650439855642617,9.245439287042245e-05,5.169779251446016e-05,0.00012089178198948503,0.07583396881818771
20899,0.0003069316444452852,0.00011018831719411537,5.2214534662198275e-05,0.00014452877803705633,0.07474038004875183
20999,0.0004714632814284414,0.00021864959853701293,5.8387191529618576e-05,0.00019442648044787347,0.07494812458753586
21099,0.00027723200037144125,9.94409856502898e-05,4.623478162102401e-05,0.00013155624037608504,0.0739060565829277
21199,0.0002766851685009897,0.00010068504343507811,4.733710738946684e-05,0.0001286629994865507,0.07285556197166443
21299,0.0002604514011181891,9.436478285351768e-05,4.333996184868738e-05,0.00012274665641598403,0.0726187452673912
21399,0.00021053789532743394,7.422077760566026e-05,4.4088144932175055e-05,9.222897642757744e-05,0.07195146381855011
21499,0.000291214237222448,0.0001127731884480454,4.626359077519737e-05,0.00013217746163718402,0.07174234837293625
21599,0.0001923601666931063,6.550912075908855e-05,4.0430371882393956e-05,8.642067405162379e-05,0.07104714959859848
21699,0.00019303015142213553,6.470220250776038e-05,4.27453633164987e-05,8.558257832191885e-05,0.07071681320667267
21799,0.00018927654309663922,6.243421375984326e-05,3.8038149796193466e-05,8.880417590262368e-05,0.07024502754211426
21899,0.00018148377421312034,5.6936009059427306e-05,3.812678551184945e-05,8.642097964184359e-05,0.06956110894680023
21999,0.00016199942911043763,4.7619363613193855e-05,3.648868732852861e-05,7.789137453073636e-05,0.06912320107221603
22099,0.0003178498591296375,0.00016160494124051183,3.991979974671267e-05,0.00011632510722847655,0.06906698644161224
22199,0.00015688722487539053,4.515444743447006e-05,3.513485353323631e-05,7.659792026970536e-05,0.06810513138771057
22299,0.00022072209685575217,9.589552792022005e-05,3.7159406929276884e-05,8.766715473029763e-05,0.06747710704803467
22399,0.00026597411488182843,0.00011467587319202721,3.7748930481029674e-05,0.00011354932212270796,0.06744913011789322
22499,0.0001825627696234733,7.122525130398571e-05,3.4370608773315325e-05,7.696691318415105e-05,0.06668154895305634
22599,0.0002573853125795722,0.00013683373981621116,3.724209454958327e-05,8.330946729984134e-05,0.06599373370409012
22699,0.00016745508764870465,4.87118522869423e-05,3.235814074287191e-05,8.638509461889043e-05,0.065648652613163
22799,0.00015367208106908947,4.974028342985548e-05,3.2642074074829e-05,7.128973084036261e-05,0.06510986387729645
22899,0.00016392156248912215,5.790860450360924e-05,3.065920463996008e-05,7.535375334555283e-05,0.06441029161214828
22999,0.00014722540799994022,4.531764716375619e-05,3.040769115614239e-05,7.150006422307342e-05,0.0639006644487381
23099,0.0005549200577661395,0.00041408109245821834,4.8628200602252036e-05,9.22108010854572e-05,0.06488288193941116
23199,0.000489634636323899,0.0002772824664134532,5.0624988944036886e-05,0.0001617271627765149,0.06426764279603958
23299,0.00014064196147955954,4.720221841125749e-05,2.7226245947531424e-05,6.621349893976003e-05,0.0625823587179184
23399,0.00030111358501017094,0.00020234161638654768,3.1302388379117474e-05,6.746956205461174e-05,0.06248340755701065
23499,0.03826189413666725,0.03237652778625488,0.0014210554072633386,0.0044643087312579155,0.11686830222606659
23599,0.006960589438676834,0.005343586206436157,0.0001249575725523755,0.0014920455869287252,0.09467092901468277
23699,0.0012799918185919523,0.0008186320192180574,7.383502088487148e-05,0.0003875248075928539,0.08241831511259079
23799,0.0007548525463789701,0.0004017043684143573,6.048005525371991e-05,0.0002926681481767446,0.07987608760595322
23899,0.000681268866173923,0.0003809275513049215,5.4765485401730984e-05,0.00024557585129514337,0.0784892812371254
23999,0.00044676093966700137,0.00018556842405814677,4.877193714492023e-05,0.00021242057846393436,0.07712776213884354
24099,0.003970516379922628,0.003278168849647045,6.024769754731096e-05,0.0006321000400930643,0.08003406971693039
24199,0.0017536426894366741,0.001405224553309381,4.9486232455819845e-05,0.0002989319618791342,0.07778819650411606
24299,0.000828295131213963,0.0005613964167423546,4.069051283295266e-05,0.0002262081834487617,0.07655748724937439
24399,0.0006767639424651861,0.00039283354999497533,3.856477633235045e-05,0.0002453656343277544,0.07519210129976273
24499,0.0006618418847210705,0.0003777662350330502,4.977622302249074e-05,0.00023429939756169915,0.08199943602085114
24599,0.0005561631405726075,0.00028737157117575407,4.258042827132158e-05,0.00022621112293563783,0.07945940643548965
24699,0.00032548632589168847,0.0001635692169656977,3.957460285164416e-05,0.00012234249152243137,0.07759454846382141
24799,0.0002781892544589937,0.00013027642853558064,3.726275099324994e-05,0.00011065008584409952,0.07602515071630478
24899,0.0004403763741720468,0.00022295440430752933,3.6784073017770424e-05,0.00018063790048472583,0.07486628741025925
24999,0.0002453393826726824,0.00010384938650531694,3.4874323318945244e-05,0.00010661566921044141,0.07341838628053665
25099,0.00036672194255515933,0.00018004048615694046,3.486898276605643e-05,0.00015181247727014124,0.0724257081747055
25199,0.00034425617195665836,0.00017361025675199926,3.496247882139869e-05,0.00013568344002123922,0.07108712941408157
25299,0.00020641567243728787,8.168011845555156e-05,3.190944335074164e-05,9.282611426897347e-05,0.0704694464802742
25399,0.00019793547107838094,7.707211625529453e-05,3.176592872478068e-05,8.909741882234812e-05,0.06973904371261597
25499,0.0001771136885508895,6.338220555335283e-05,3.059207301703282e-05,8.313941361848265e-05,0.06878625601530075
25599,0.00021008035400882363,8.01291098468937e-05,3.13735035888385e-05,9.857773693511263e-05,0.0678907185792923
25699,0.0002500420669093728,0.00012239742500241846,3.0856226658215746e-05,9.67884116107598e-05,0.06729037314653397
25799,0.0003257464268244803,0.0001803222403395921,3.040635237994138e-05,0.00011501784319989383,0.0664578452706337
25899,0.00016434754070360214,5.9035086451331154e-05,2.755458808678668e-05,7.775786070851609e-05,0.06599175930023193
25999,0.0002312849392183125,0.00010232775093754753,2.9604823794215918e-05,9.935237176250666e-05,0.06532268971204758
26099,0.00020081104594282806,9.021900041261688e-05,2.6366096790297888e-05,8.422596147283912e-05,0.06488612294197083
26199,0.0002811833983287215,0.00015487319615203887,2.881813452404458e-05,9.749206947162747e-05,0.0639115571975708
26299,0.0001915094326250255,8.293995779240504e-05,2.4693577870493755e-05,8.387590060010552e-05,0.0637071281671524
26399,0.0001590149331605062,6.28463676548563e-05,2.5531202481943183e-05,7.063736120471731e-05,0.06284742802381516
26499,0.00018790498143061996,8.742228237679228e-05,2.397003845544532e-05,7.651266059838235e-05,0.06249821186065674
26599,0.00014635821571573615,5.392657112679444e-05,2.2466863811132498e-05,6.99647789588198e-05,0.06181766092777252
26699,0.0001690918579697609,7.094121974660084e-05,2.8700154871330597e-05,6.945047789486125e-05,0.061357833445072174
26799,0.00017732364358380437,8.173495007213205e-05,2.707895873754751e-05,6.850974023109302e-05,0.06092064827680588
26899,0.0003381691058166325,0.00021432524954434484,2.3449742002412677e-05,0.0001003941215458326,0.06068580970168114
26999,0.00033201996120624244,0.00020619769929908216,2.3372700525214896e-05,0.00010244955046800897,0.06012537330389023
27099,0.00020624067110475153,0.00011034225462935865,2.354369280510582e-05,7.235472730826586e-05,0.059261102229356766
27199,0.0001290883810725063,4.2245879740221426e-05,1.899974995467346e-05,6.784274592064321e-05,0.05849525332450867
27299,0.00011697511945385486,3.777308666030876e-05,1.988668918784242e-05,5.931534178671427e-05,0.05805227532982826
27399,0.0001071645601768978,3.0361243261722848e-05,1.8009470295510255e-05,5.8793848438654095e-05,0.05751886963844299
27499,0.00010734278475865722,3.1279483664548025e-05,1.7566939277458005e-05,5.849635635968298e-05,0.0569784939289093
27599,0.00012358702952042222,4.420015829964541e-05,1.779836748028174e-05,6.158850737847388e-05,0.056549929082393646
27699,0.00012037487613270059,4.509262726060115e-05,1.718514431559015e-05,5.80971063754987e-05,0.056189849972724915
27799,0.0001302561431657523,5.222856634645723e-05,1.7140650015790015e-05,6.088691588956863e-05,0.05566318705677986
27899,0.00011300154437776655,3.961348193115555e-05,1.624002106836997e-05,5.714803410228342e-05,0.055104583501815796
27999,0.00014478398952633142,6.811464118072763e-05,1.6639869500068016e-05,6.002948066452518e-05,0.05457471311092377
28099,0.00011485087452456355,4.107333006686531e-05,1.5058260942169e-05,5.871927714906633e-05,0.05405651032924652
28199,0.00011746574455173686,4.50120642199181e-05,1.5912382878013887e-05,5.6541299272794276e-05,0.05373421683907509
28299,0.00010527223639655858,3.5935925552621484e-05,1.517886994406581e-05,5.415744089987129e-05,0.053395386785268784
28399,0.00010719612328102812,4.060973515152e-05,1.5524181435466744e-05,5.106221215100959e-05,0.0528513565659523
28499,0.00012018662528134882,4.880657070316374e-05,1.4439971891988534e-05,5.694007995771244e-05,0.05239491909742355
28599,0.0001073741223081015,3.7258425436448306e-05,1.3212947123975027e-05,5.6902747019194067e-05,0.05214013159275055
28699,8.324402006110176e-05,2.201761890319176e-05,1.2783541933458764e-05,4.8442856495967135e-05,0.05163472145795822
28799,8.786691614659503e-05,2.654807030921802e-05,1.2750586392940022e-05,4.856826126342639e-05,0.051305484026670456
28899,8.149605127982795e-05,2.1161449694773182e-05,1.1995102795481216e-05,4.833949788007885e-05,0.050819527357816696
28999,0.00012126779620302841,5.210278322920203e-05,1.25344522530213e-05,5.663056072080508e-05,0.05069751292467117
29099,7.538706267951056e-05,1.827148844313342e-05,1.1462479051260743e-05,4.5653097913600504e-05,0.05005086213350296
29199,9.350785694550723e-05,3.5763176128966734e-05,1.2149277608841658e-05,4.559539956972003e-05,0.04978330060839653
29299,7.339807780226693e-05,1.7822263544076122e-05,1.08482026917045e-05,4.4727607019012794e-05,0.04926631599664688
29399,7.733614620519802e-05,2.0995179511373863e-05,1.0771421329991426e-05,4.5569548092316836e-05,0.04891810193657875
29499,0.0001329904334852472,4.707049083663151e-05,1.253635582543211e-05,7.338358409469947e-05,0.04865063726902008
29599,7.234580698423088e-05,1.8822780475602485e-05,1.0206515980826225e-05,4.331651143729687e-05,0.0481816865503788
29699,9.334205242339522e-05,3.6851884942734614e-05,1.0181292964261957e-05,4.630887269740924e-05,0.04794929921627045
29799,6.710628804285079e-05,1.561980025144294e-05,9.684828910394572e-06,4.1801660700002685e-05,0.04741482809185982
29899,0.00011973192886216566,6.341348489513621e-05,1.2400249943311792e-05,4.391820039018057e-05,0.04735835641622543
29999,8.564368181396276e-05,3.153210491291247e-05,1.0804397788888309e-05,4.330718002165668e-05,0.046913571655750275
30099,6.689679139526561e-05,1.7029329683282413e-05,9.013122507894877e-06,4.085433829459362e-05,0.04631979763507843
30199,6.228635174920782e-05,1.3722725270781666e-05,8.87882833922049e-06,3.9684797229710966e-05,0.04599591717123985
30299,7.455774903064594e-05,2.4289849534397945e-05,8.877693289832678e-06,4.139020529692061e-05,0.04556909576058388
30399,0.00011904935672646388,6.0319947806419805e-05,1.0602583643049002e-05,4.812682527699508e-05,0.0454256534576416
30499,6.80087978253141e-05,1.9369403162272647e-05,8.545725904696155e-06,4.0093669667840004e-05,0.04503368213772774
30599,8.846464334055781e-05,3.553157876012847e-05,8.882201655069366e-06,4.405086292535998e-05,0.04482269287109375
30699,5.9626785514410585e-05,1.381819492962677e-05,8.061948392423801e-06,3.7746642192360014e-05,0.04438357800245285
30799,5.9546626289375126e-05,1.437693299521925e-05,7.710655154369306e-06,3.745903813978657e-05,0.04409164562821388
30899,5.715368388337083e-05,1.3016881894145627e-05,7.554989224445308e-06,3.6581812310032547e-05,0.043703965842723846
30999,6.37292250758037e-05,1.8044445823761635e-05,7.465796443284489e-06,3.821898280875757e-05,0.04331117123365402
31099,6.564451177837327e-05,1.9519166016834788e-05,7.343501238210592e-06,3.8781847251811996e-05,0.043000027537345886
31199,5.467812661663629e-05,1.1866881322930567e-05,7.455975264747394e-06,3.535527139320038e-05,0.04279903694987297
31299,6.309733726084232e-05,1.8242728401673958e-05,7.0247842813842e-06,3.782982093980536e-05,0.042388446629047394
31399,6.608355761272833e-05,2.2012471163179725e-05,6.894897978781955e-06,3.7176188925514e-05,0.0420520044863224
31499,5.2594259614124894e-05,1.1572552466532215e-05,6.68482562105055e-06,3.433688107179478e-05,0.041863929480314255
31599,5.0717593694571406e-05,1.0447455679241102e-05,6.509287231892813e-06,3.376085078343749e-05,0.04153601825237274
31699,0.00013244032743386924,8.269171667052433e-05,1.1341730896674562e-05,3.840688441414386e-05,0.041342295706272125
31799,5.332251748768613e-05,1.287345639866544e-05,6.262684109969996e-06,3.4186377888545394e-05,0.040908101946115494
31899,5.567198240896687e-05,1.590577812748961e-05,6.202406893862644e-06,3.356379602337256e-05,0.04075673967599869
31999,5.19842651556246e-05,1.1998344234598335e-05,6.430261237255763e-06,3.3555657864781097e-05,0.04040274769067764
32099,4.825793803320266e-05,1.0296624168404378e-05,5.9509716265893076e-06,3.201034269295633e-05,0.0401148721575737
32199,4.945202454109676e-05,1.1612180060183164e-05,5.838893684995128e-06,3.200094943167642e-05,0.0398566871881485
32299,5.049484025221318e-05,1.294398225581972e-05,5.745541784563102e-06,3.1805313483346254e-05,0.03961288183927536
32399,6.20741120656021e-05,2.312455944775138e-05,5.988095381326275e-06,3.2961455872282386e-05,0.03920851647853851
32499,4.666274617193267e-05,1.0519454008317553e-05,5.482119831867749e-06,3.066116914851591e-05,0.03901844471693039
32599,4.4493463065009564e-05,9.10965809453046e-06,5.282129222905496e-06,3.0101673473836854e-05,0.03871099650859833
32699,4.3750500481110066e-05,8.728254215384368e-06,5.246653927315492e-06,2.9775592338410206e-05,0.03841075301170349
32799,4.344690387370065e-05,8.851663551467936e-06,5.095915184938349e-06,2.9499326046789065e-05,0.03817491605877876
32899,4.2919655243167654e-05,8.66137179400539e-06,5.021392098569777e-06,2.9236889531603083e-05,0.03789375722408295
32999,4.227751196594909e-05,8.41790642880369e-06,4.962932962371269e-06,2.8896671210532077e-05,0.03760407865047455
33099,4.441887722350657e-05,1.0833100532181561e-05,4.936670393362874e-06,2.8649104933720082e-05,0.037401121109724045
33199,4.274785169400275e-05,9.21985883906018e-06,4.815058218810009e-06,2.871293509087991e-05,0.037049006670713425
33299,4.203511343803257e-05,8.83366465131985e-06,4.648033154808218e-06,2.8553413358167745e-05,0.03682272881269455
33399,3.981460758950561e-05,7.711576472502202e-06,4.566436473396607e-06,2.75365928246174e-05,0.03656112030148506
33499,5.264313585939817e-05,1.8747574358712882e-05,4.78724450658774e-06,2.9108316084602848e-05,0.03643893823027611
33599,4.5830624003428966e-05,1.3060353921900969e-05,4.642743078875355e-06,2.812752609315794e-05,0.035981204360723495
33699,3.8176323869265616e-05,7.262271992658498e-06,4.326947873778408e-06,2.6587105821818113e-05,0.035806819796562195
33799,4.092357630725019e-05,9.797599886951502e-06,4.309152245696168e-06,2.6816824174602516e-05,0.035614218562841415
33899,3.7815188989043236e-05,7.422380804200657e-06,4.172705757810036e-06,2.622010106279049e-05,0.03528184816241264
33999,3.702184039866552e-05,7.081824605847942e-06,4.0780369090498425e-06,2.5861980248009786e-05,0.035051703453063965
34099,3.689239383675158e-05,7.3999281084979884e-06,3.996911800641101e-06,2.549555392761249e-05,0.03485040366649628
34199,3.780307088163681e-05,8.30719272926217e-06,3.9675383050052915e-06,2.5528337573632598e-05,0.03453313931822777
34299,3.540167017490603e-05,6.705871783196926e-06,3.837234544334933e-06,2.485856384737417e-05,0.034345030784606934
34399,3.582063800422475e-05,7.283893410203746e-06,3.7939430512778927e-06,2.4742803361732513e-05,0.034132830798625946
34499,3.8868747651576996e-05,9.423622941540089e-06,3.8019691146473633e-06,2.564315582276322e-05,0.033888980746269226
34599,3.5778371966443956e-05,7.832859409973025e-06,3.6730311876453925e-06,2.427248182357289e-05,0.033666860312223434
34699,3.6856748920399696e-05,8.143458217091393e-06,3.576792551029939e-06,2.5136498152278364e-05,0.03340725228190422
34799,3.8201556890271604e-05,1.0366620699642226e-05,3.652053692349e-06,2.4182882043533027e-05,0.03313582390546799
34899,3.267702049924992e-05,5.998733740852913e-06,3.450797976256581e-06,2.3227486963151023e-05,0.03294110670685768
34999,3.2368356187362224e-05,5.963256626273505e-06,3.425179784244392e-06,2.2979920686339028e-05,0.03271229565143585
35099,3.190763891325332e-05,5.844090537721058e-06,3.326450723761809e-06,2.273709833389148e-05,0.03249469771981239
35199,3.147863390040584e-05,5.742512257711496e-06,3.2651851142873056e-06,2.2470936528407037e-05,0.0322791151702404
35299,3.109505996690132e-05,5.6727903938735835e-06,3.210803242836846e-06,2.2211464965948835e-05,0.032076068222522736
35399,3.071284299949184e-05,5.588384738075547e-06,3.1510869575868128e-06,2.1973370166961104e-05,0.03185015544295311
35499,3.0338283977471292e-05,5.493317985383328e-06,3.096312639172538e-06,2.174865221604705e-05,0.03164412081241608
35599,2.9956650905660354e-05,5.443343980005011e-06,3.0310256988741457e-06,2.1482281226781197e-05,0.03145163506269455
35699,2.9575654480140656e-05,5.35126173417666e-06,2.9859886581107276e-06,2.1238403860479593e-05,0.031242961063981056
35799,2.972745460283477e-05,5.662742296408396e-06,2.9421596536849393e-06,2.1122552425367758e-05,0.03100784309208393
35899,2.883056367863901e-05,5.168382813280914e-06,2.8774989004887175e-06,2.0784680600627325e-05,0.030841000378131866
35999,2.847035830200184e-05,5.0939297580043785e-06,2.8280471724428935e-06,2.0548382963170297e-05,0.03064391389489174
36099,2.8557631594594568e-05,5.373265594244003e-06,2.7935102480114438e-06,2.039085484284442e-05,0.03043542243540287
36199,2.791806218738202e-05,5.043005330662709e-06,2.736937403824413e-06,2.0138118998147547e-05,0.030266180634498596
36299,2.745404162851628e-05,4.8883971430768725e-06,2.684017317733378e-06,1.9881626940332353e-05,0.030083922669291496
36399,2.7127818611916155e-05,4.8235187932732515e-06,2.6379957489552908e-06,1.966630225069821e-05,0.02990402653813362
36499,2.681292244233191e-05,4.76564764539944e-06,2.594279294498847e-06,1.9452996639302e-05,0.029725737869739532
36599,2.6495445126784034e-05,4.699777946370887e-06,2.5500532956357347e-06,1.9245613657403737e-05,0.029554065316915512
36699,2.6189663913100958e-05,4.6395625759032555e-06,2.50726998274331e-06,1.9042832718696445e-05,0.02938600443303585
36799,2.589185351098422e-05,4.5820261220796965e-06,2.4662742816872196e-06,1.884355333459098e-05,0.029221560806035995
36899,2.5602161258575507e-05,4.526365046331193e-06,2.4263983959826874e-06,1.8649396224645898e-05,0.029061589390039444
36999,2.5320390705019236e-05,4.472595264815027e-06,2.3874604266893584e-06,1.8460335923009552e-05,0.02890578843653202
37099,2.5047638700925745e-05,4.420433469931595e-06,2.350259137529065e-06,1.827694541134406e-05,0.028755169361829758
37199,2.478421083651483e-05,4.370079750515288e-06,2.3144798433349933e-06,1.8099650333169848e-05,0.02860979363322258
37299,2.453033630445134e-05,4.321837423049146e-06,2.2801254999649245e-06,1.792837429093197e-05,0.028469933196902275
37399,2.4286637199111283e-05,4.275461833458394e-06,2.247433940283372e-06,1.776374119799584e-05,0.028335819020867348
37499,2.4053089873632416e-05,4.231243565300247e-06,2.216208713434753e-06,1.760563645802904e-05,0.028207452967762947
37599,2.3829898054827936e-05,4.18897980125621e-06,2.1865457711101044e-06,1.7454372937208973e-05,0.02808496542274952
37699,2.3617256374564022e-05,4.148741481913021e-06,2.1584107798844343e-06,1.731010343064554e-05,0.02796843834221363
37799,2.3415203031618148e-05,4.110604550078278e-06,2.1317696337064262e-06,1.717282793833874e-05,0.027857987210154533
37899,2.3224301912705414e-05,4.074615389981773e-06,2.1068165096949087e-06,1.7042870240402408e-05,0.027753684669733047
37999,2.304443478351459e-05,4.040762178192381e-06,2.083328354274272e-06,1.692034311417956e-05,0.027655601501464844
38099,2.2875832655699924e-05,4.00934095523553e-06,2.061452960333554e-06,1.680503919487819e-05,0.02756378799676895
38199,2.2718400941812433e-05,3.979857410740806e-06,2.0410891465871828e-06,1.6697453247616068e-05,0.027478307485580444
38299,2.2572196030523628e-05,3.952703082177322e-06,2.022200533247087e-06,1.659729241509922e-05,0.027399109676480293
38399,2.2437328880187124e-05,3.927612851839513e-06,2.005006990657421e-06,1.650470949243754e-05,0.02732609398663044
38499,2.2313719455269165e-05,3.904784534825012e-06,1.989187012441107e-06,1.641974813537672e-05,0.027259329333901405
38599,2.2201395040610805e-05,3.884148554789135e-06,1.9748836166399997e-06,1.634236286918167e-05,0.027198806405067444
38699,2.209935337305069e-05,3.865143753500888e-06,1.9614376469689887e-06,1.6272771972580813e-05,0.027143487706780434
38799,2.2008165615261532e-05,3.848096184810856e-06,1.9496721961331787e-06,1.6210397006943822e-05,0.02709420584142208
38899,2.1927735360804945e-05,3.833152732113376e-06,1.9391538899071747e-06,1.615542896615807e-05,0.027050843462347984
38999,2.185802804888226e-05,3.8202629184524994e-06,1.930220832946361e-06,1.6107544070109725e-05,0.027013231068849564
39099,2.1798450688947923e-05,3.8091993701527826e-06,1.922549472510582e-06,1.606670230103191e-05,0.026981227099895477
39199,2.1748646759078838e-05,3.7999300275259884e-06,1.9161436739523197e-06,1.603257260285318e-05,0.0269545316696167
39299,2.1708287022192962e-05,3.792457164308871e-06,1.911067784021725e-06,1.6004762073862366e-05,0.0269328486174345
39399,2.1676381948054768e-05,3.786459728871705e-06,1.9070056396230939e-06,1.5982917830115184e-05,0.02691582217812538
39499,2.1652722352882847e-05,3.7821148453076603e-06,1.9039895278183394e-06,1.596661786607001e-05,0.02690311148762703
39599,2.163611316063907e-05,3.7789286579936743e-06,1.901952714433719e-06,1.5955230992403813e-05,0.026894157752394676
39699,2.162583768949844e-05,3.777140818783664e-06,1.9006422462553019e-06,1.5948055079206824e-05,0.02688870020210743
39799,2.1620366169372573e-05,3.776088078666362e-06,1.9000175370820216e-06,1.5944260667311028e-05,0.026885977014899254
39899,2.1618541723000817e-05,3.7758118196506985e-06,1.8998596260644263e-06,1.5942869140417315e-05,0.0268851350992918
39999,2.1618601749651134e-05,3.7759139104309725e-06,1.8999568283106782e-06,1.5942730897222646e-05,0.026885079219937325
